0    0    0
0.005    0    73.045
0.015    0    27.3364
0.025    0    0.366591
0.035    0    0.545039
0.045    0    0.750744
0.055    0    0.986851
0.065    0    1.2451
0.075    0    1.52575
0.085    0    1.80905
0.095    0    2.07516
0.105    0    2.37729
0.115    0    2.70891
0.125    0    3.06417
0.135    0    3.07012
0.145    0    2.82917
0.155    0    3.10687
0.165    0    3.36331
0.175    0    3.64945
0.185    0    3.94452
0.195    0    4.24352
0.205    0    4.53227
0.215    0    4.82282
0.225    0    5.11388
0.235    0    5.41846
0.245    0    5.70836
0.255    0    6.00339
0.265    0    6.28935
0.275    0    6.56845
0.285    0    6.84814
0.295    0    7.10863
0.305    0    7.42654
0.315    0    2.65304
0.325    0    1.64964
0.335    0    1.71046
0.345    0    1.76558
0.355    0    1.82009
0.365    0    1.85925
0.375    0    1.88342
0.385    0    1.86118
0.395    0    1.91577
0.405    0    1.96689
0.415    0    1.92451
0.425    0    1.85504
0.435    0    1.88797
0.445    0    1.93137
0.455    0    1.85312
0.465    0    1.63282
0.475    0    1.64923
0.485    0    1.68548
0.495    0    1.71334
0.505    0    1.7511
0.515    0    1.7856
0.525    0    1.81759
0.535    0    1.85018
0.545    0    1.80341
0.555    0    1.51837
0.565    0    1.44889
0.575    0    1.27767
0.585    0    1.26872
0.595    0    1.29571
0.605    0    1.30533
0.615    0    1.29214
0.625    0    1.30094
0.635    0    1.32112
0.645    0    1.3411
0.655    0    1.35023
0.665    0    1.35746
0.675    0    1.35104
0.685    0    1.37071
0.695    0    1.38421
0.705    0    1.4049
0.715    0    1.40963
0.725    0    1.40671
0.735    0    1.42078
0.745    0    1.4379
0.755    0    1.4506
0.765    0    1.46165
0.775    0    1.48108
0.785    0    1.49102
0.795    0    1.50652
0.805    0    1.51452
0.815    0    1.53
0.825    0    1.54109
0.835    0    1.55301
0.845    0    1.56446
0.855    0    1.57404
0.865    0    1.58436
0.875    0    1.58333
0.885    0    1.58662
0.895    0    1.59443
0.905    0    1.60196
0.915    0    1.61245
0.925    0    1.60275
0.935    0    1.57837
0.945    0    1.51694
0.955    0    1.47014
0.965    0    1.47096
0.975    0    1.43201
0.985    0    1.38145
0.995    0    1.38302
1.005    0    1.38834
1.015    0    1.37845
1.025    0    1.37558
1.035    0    1.37486
1.045    0    1.37876
1.055    0    1.37625
1.065    0    1.37936
1.075    0    1.35369
1.085    0    1.33196
1.095    0    1.32725
1.105    0    1.3257
1.115    0    1.32717
1.125    0    1.18118
1.135    0    1.00913
1.145    0    0.912748
1.155    0    0.917165
1.165    0    0.917691
1.175    0    0.92372
1.185    0    0.922854
1.195    0    0.924245
1.205    0    0.927706
1.215    0    0.926655
1.225    0    0.929164
1.235    0    0.927179
1.245    0    0.92915
1.255    0    0.929131
1.265    0    0.884205
1.275    0    0.852286
1.285    0    0.839685
1.295    0    0.84168
1.305    0    0.839983
1.315    0    0.844306
1.325    0    0.842132
1.335    0    0.842995
1.345    0    0.842103
1.355    0    0.839957
1.365    0    0.841797
1.375    0    0.839154
1.385    0    0.839659
1.395    0    0.838122
1.405    0    0.838549
1.415    0    0.836805
1.425    0    0.834375
1.435    0    0.831829
1.445    0    0.82986
1.455    0    0.827203
1.465    0    0.824473
1.475    0    0.823953
1.485    0    0.820767
1.495    0    0.771354
1.505    0    0.74738
1.515    0    0.713315
1.525    0    0.711404
1.535    0    0.70947
1.545    0    0.708303
1.555    0    0.704912
1.565    0    0.70218
1.575    0    0.697525
1.585    0    0.696078
1.595    0    0.693043
1.605    0    0.68861
1.615    0    0.686744
1.625    0    0.681512
1.635    0    0.67833
1.645    0    0.6741
1.655    0    0.671784
1.665    0    0.66549
1.675    0    0.661593
1.685    0    0.659531
1.695    0    0.612507
1.705    0    0.597396
1.715    0    0.560361
1.725    0    0.557562
1.735    0    0.554032
1.745    0    0.548246
1.755    0    0.54633
1.765    0    0.516748
1.775    0    0.482376
1.785    0    0.444413
1.795    0    0.422624
1.805    0    0.419297
1.815    0    0.414978
1.825    0    0.415577
1.835    0    0.410877
1.845    0    0.409223
1.855    0    0.405151
1.865    0    0.402296
1.875    0    0.39934
1.885    0    0.395504
1.895    0    0.392751
1.905    0    0.387032
1.915    0    0.385612
1.925    0    0.377715
1.935    0    0.378601
1.945    0    0.370002
1.955    0    0.369072
1.965    0    0.364264
1.975    0    0.361694
1.985    0    0.356823
1.995    0    0.351398
2.005    0    0.349535
2.015    0    0.34277
2.025    0    0.332832
2.035    0    0.316394
2.045    0    0.307486
2.055    0    0.29192
2.065    0    0.287703
2.075    0    0.28538
2.085    0    0.279984
2.095    0    0.279842
2.105    0    0.270708
2.115    0    0.270602
2.125    0    0.262674
2.135    0    0.261178
2.145    0    0.256092
2.155    0    0.251126
2.165    0    0.2494
2.175    0    0.243082
2.185    0    0.242052
2.195    0    0.23337
2.205    0    0.232638
2.215    0    0.130848
2.225    0    0.114382
2.235    0    0.044761
2.245    0    0
2.255    0    0
2.265    0    0
2.275    0    0
2.285    0    0
2.295    0    0
2.305    0    0
2.315    0    0
2.325    0    0
2.335    0    0
2.345    0    0
2.355    0    0
2.365    0    0
2.375    0    0
2.385    0    0
2.395    0    0
2.405    0    0
2.415    0    0
2.425    0    0
2.435    0    0
2.445    0    0
2.455    0    0
2.465    0    0
2.475    0    0
2.485    0    0
2.495    0    0
2.505    0    0
2.515    0    0
2.525    0    0
2.535    0    0
2.545    0    0
2.555    0    0
2.565    0    0
2.575    0    0
2.585    0    0
2.595    0    0
2.605    0    0
2.615    0    0
2.625    0    0
2.635    0    0
2.645    0    0
2.655    0    0
2.665    0    0
2.675    0    0
2.685    0    0
2.695    0    0
2.705    0    0
2.715    0    0
2.725    0    0
2.735    0    0
2.745    0    0
2.755    0    0
2.765    0    0
2.775    0    0
2.785    0    0
2.795    0    0
2.805    0    0
2.815    0    0
2.825    0    0
2.835    0    0
2.845    0    0
2.855    0    0
2.865    0    0
2.875    0    0
2.885    0    0
2.895    0    0
2.905    0    0
2.915    0    0
2.925    0    0
2.935    0    0
2.945    0    0
2.955    0    0
2.965    0    0
2.975    0    0
2.985    0    0
2.995    0    0
3.005    0    0
3.015    0    0
3.025    0    0
3.035    0    0
3.045    0    0
3.055    0    0
3.065    0    0
3.075    0    0
3.085    0    0
3.095    0    0
3.105    0    0
3.115    0    0
3.125    0    0
3.135    0    0
3.145    0    0
3.155    0    0
3.165    0    0
3.175    0    0
3.185    0    0
3.195    0    0
3.205    0    0
3.215    0    0
3.225    0    0
3.235    0    0
3.245    0    0
3.255    0    0
3.265    0    0
3.275    0    0
3.285    0    0
3.295    0    0
3.305    0    0
3.315    0    0
3.325    0    0
3.335    0    0
3.345    0    0
3.355    0    0
3.365    0    0
3.375    0    0
3.385    0    0
3.395    0    0
3.405    0    0
3.415    0    0
3.425    0    0
3.435    0    0
3.445    0    0
3.455    0    0
3.465    0    0
3.475    0    0
3.485    0    0
3.495    0    0
3.505    0    0
3.515    0    0
3.525    0    0
3.535    0    0
3.545    0    0
3.555    0    0
3.565    0    0
3.575    0    0
3.585    0    0
3.595    0    0
3.605    0    0
3.615    0    0
3.625    0    0
3.635    0    0
3.645    0    0
3.655    0    0
3.665    0    0
3.675    0    0
3.685    0    0
3.695    0    0
3.705    0    0
3.715    0    0
3.725    0    0
3.735    0    0
3.745    0    0
3.755    0    0
3.765    0    0
3.775    0    0
3.785    0    0
3.795    0    0
3.805    0    0
3.815    0    0
3.825    0    0
3.835    0    0
3.845    0    0
3.855    0    0
3.865    0    0
3.875    0    0
3.885    0    0
3.895    0    0
3.905    0    0
3.915    0    0
3.925    0    0
3.935    0    0
3.945    0    0
3.955    0    0
3.965    0    0
3.975    0    0
3.985    0    0
3.995    0    0
4.005    0    0
4.015    0    0
4.025    0    0
4.035    0    0
4.045    0    0
4.055    0    0
4.065    0    0
4.075    0    0
4.085    0    0
4.095    0    0
4.105    0    0
4.115    0    0
4.125    0    0
4.135    0    0
4.145    0    0
4.155    0    0
4.165    0    0
4.175    0    0
4.185    0    0
4.195    0    0
4.205    0    0
4.215    0    0
4.225    0    0
4.235    0    0
4.245    0    0
4.255    0    0
4.265    0    0
4.275    0    0
4.285    0    0
4.295    0    0
4.305    0    0
4.315    0    0
4.325    0    0
4.335    0    0
4.345    0    0
4.355    0    0
4.365    0    0
4.375    0    0
4.385    0    0
4.395    0    0
4.405    0    0
4.415    0    0
4.425    0    0
4.435    0    0
4.445    0    0
4.455    0    0
4.465    0    0
4.475    0    0
4.485    0    0
4.495    0    0
4.505    0    0
4.515    0    0
4.525    0    0
4.535    0    0
4.545    0    0
4.555    0    0
4.565    0    0
4.575    0    0
4.585    0    0
4.595    0    0
4.605    0    0
4.615    0    0
4.625    0    0
4.635    0    0
4.645    0    0
4.655    0    0
4.665    0    0
4.675    0    0
4.685    0    0
4.695    0    0
4.705    0    0
4.715    0    0
4.725    0    0
4.735    0    0
4.745    0    0
4.755    0    0
4.765    0    0
4.775    0    0
4.785    0    0
4.795    0    0
4.805    0    0
4.815    0    0
4.825    0    0
4.835    0    0
4.845    0    0
4.855    0    0
4.865    0    0
4.875    0    0
4.885    0    0
4.895    0    0
4.905    0    0
4.915    0    0
4.925    0    0
4.935    0    0
4.945    0    0
4.955    0    0
4.965    0    0
4.975    0    0
4.985    0    0
4.995    0    0
