0    0    0
0.005    0    86.5103
0.015    0    3.48843
0.025    0    5.68826
0.035    0    8.36322
0.045    0    8.00101
0.055    0    5.54961
0.065    0    6.74283
0.075    0    7.87291
0.085    0    7.3984
0.095    0    4.85879
0.105    0    5.59719
0.115    0    6.36867
0.125    0    7.17035
0.135    0    7.98016
0.145    0    8.81202
0.155    0    9.663
0.165    0    10.1644
0.175    0    9.39757
0.185    0    1.01732
0.195    0    1.10089
0.205    0    1.18656
0.215    0    1.27868
0.225    0    1.36737
0.235    0    1.46304
0.245    0    1.5468
0.255    0    1.64861
0.265    0    1.74025
0.275    0    1.83602
0.285    0    1.93464
0.295    0    2.03281
0.305    0    2.13374
0.315    0    2.22334
0.325    0    2.32545
0.335    0    2.42366
0.345    0    2.52296
0.355    0    2.61929
0.365    0    2.7189
0.375    0    2.81018
0.385    0    2.90521
0.395    0    3.00158
0.405    0    3.08968
0.415    0    3.19643
0.425    0    3.27771
0.435    0    3.37328
0.445    0    3.45773
0.455    0    3.54042
0.465    0    3.60612
0.475    0    3.66495
0.485    0    3.74814
0.495    0    3.82863
0.505    0    3.91038
0.515    0    3.97837
0.525    0    4.03876
0.535    0    4.0938
0.545    0    4.16639
0.555    0    4.227
0.565    0    4.27921
0.575    0    4.3514
0.585    0    4.40151
0.595    0    4.46152
0.605    0    4.50977
0.615    0    4.56267
0.625    0    4.6114
0.635    0    4.6663
0.645    0    4.18856
0.655    0    3.41918
0.665    0    3.4622
0.675    0    3.49258
0.685    0    3.53188
0.695    0    3.50413
0.705    0    2.88938
0.715    0    2.59929
0.725    0    2.62887
0.735    0    2.66196
0.745    0    2.68181
0.755    0    2.71636
0.765    0    2.722
0.775    0    2.7416
0.785    0    2.76106
0.795    0    2.77354
0.805    0    2.76306
0.815    0    2.76745
0.825    0    2.79138
0.835    0    2.80753
0.845    0    2.83386
0.855    0    2.84444
0.865    0    2.86634
0.875    0    2.88072
0.885    0    2.89363
0.895    0    2.90841
0.905    0    2.91831
0.915    0    2.93193
0.925    0    2.93794
0.935    0    2.95259
0.945    0    2.95229
0.955    0    2.95744
0.965    0    2.96203
0.975    0    2.96279
0.985    0    2.9667
0.995    0    2.88788
1.005    0    2.81194
1.015    0    2.79748
1.025    0    2.80269
1.035    0    2.78795
1.045    0    2.74697
1.055    0    2.70711
1.065    0    2.69738
1.075    0    2.69081
1.085    0    2.68405
1.095    0    2.68603
1.105    0    2.67084
1.115    0    2.66578
1.125    0    2.62674
1.135    0    2.05924
1.145    0    1.52157
1.155    0    1.32397
1.165    0    1.33169
1.175    0    1.328
1.185    0    1.33662
1.195    0    1.33092
1.205    0    1.32865
1.215    0    1.3299
1.225    0    1.3205
1.235    0    1.30647
1.245    0    1.28913
1.255    0    1.28958
1.265    0    1.28316
1.275    0    1.28837
1.285    0    1.28737
1.295    0    1.28854
1.305    0    1.28922
1.315    0    1.28703
